Name,National,Region,Male_Pct,Female_Pct,Types,Type1,Type2,Height.m.,Weight.kg.,Capt_Rate,Egg_Steps,Egg_Groups,Group1,Group2,Exp_Points,Exp_Speed,Base_Happiness,Base_Total,HP,Attack,Defense,Special_Attack,Special_Defense,Speed,Normal_Dmg,Fire_Dmg,Water_Dmg,Eletric_Dmg,Grass_Dmg,Ice_Dmg,Fight_Dmg,Poison_Dmg,Ground_Dmg,Flying_Dmg,Psychic_Dmg,Bug_Dmg,Rock_Dmg,Ghost_Dmg,Dragon_Dmg,Dark_Dmg,Steel_Dmg,Fairy_Dmg,Mega_Evolutions,isMega,hasAlolan,isAlolan,Generation,Legendary
Cryogonal,615,Unova,0,0,1,ice,None,1.1,148,25,6400,1,Mineral,None,1000000,Medium Fast,70,515,80,50,50,95,135,105,1,2,1,1,1,0.5,2,1,1,1,1,1,2,1,1,1,2,1,0,FALSE,FALSE,FALSE,5,FALSE
Shelmet,616,Unova,50,50,1,bug,None,0.4,7.7,200,3840,1,Bug,None,1000000,Medium Fast,70,305,50,40,85,40,65,25,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Accelgor,617,Unova,50,50,1,bug,None,0.8,25.3,75,3840,1,Bug,None,1000000,Medium Fast,70,495,80,70,40,100,60,145,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Stunfisk,618,Unova,50,50,2,ground,electric,0.7,11,75,5120,2,Water 1,Amorphous,1000000,Medium Fast,70,471,109,66,84,81,99,32,1,1,2,0,2,2,1,0.5,2,0.5,1,1,0.5,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Mienfoo,619,Unova,50,50,1,fighting,None,0.9,20,180,6400,2,Field,Human-like,1059862,Medium Slow,70,350,45,85,50,55,50,65,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Mienshao,620,Unova,50,50,1,fighting,None,1.4,35.5,45,6400,2,Field,Human-like,1059862,Medium Slow,70,510,65,125,60,95,60,105,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Druddigon,621,Unova,50,50,1,dragon,None,1.6,139,45,7680,2,Dragon,Monster,1000000,Medium Fast,70,485,77,120,90,60,90,48,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Golett,622,Unova,0,0,2,ground,ghost,1,92,190,6400,1,Mineral,None,1000000,Medium Fast,70,303,59,74,50,35,50,35,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Golurk,623,Unova,0,0,2,ground,ghost,2.8,330,90,6400,1,Mineral,None,1000000,Medium Fast,70,483,89,124,80,55,80,55,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Pawniard,624,Unova,50,50,2,dark,steel,0.5,10.2,120,5120,1,Human-like,None,1000000,Medium Fast,35,340,45,85,70,40,40,60,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Bisharp,625,Unova,50,50,2,dark,steel,1.6,70,45,5120,1,Human-like,None,1000000,Medium Fast,35,490,65,125,100,60,70,70,0.5,2,1,1,0.5,0.5,4,0,2,0.5,0,1,0.5,0.5,0.5,0.5,0.5,1,0,FALSE,FALSE,FALSE,5,FALSE
Bouffalant,626,Unova,50,50,1,normal,None,1.6,94.6,45,5120,1,Field,None,1000000,Medium Fast,70,490,95,110,95,40,95,55,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Rufflet,627,Unova,100,0,2,normal,flying,0.5,10.5,190,5120,1,Flying,None,1250000,Slow,70,350,70,83,50,37,50,60,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Braviary,628,Unova,100,0,2,normal,flying,1.5,41,60,5120,1,Flying,None,1250000,Slow,70,510,100,123,75,57,75,80,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,5,FALSE
Vullaby,629,Unova,0,100,2,dark,flying,0.5,9,190,5120,1,Flying,None,1250000,Slow,35,370,70,55,75,45,65,60,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Mandibuzz,630,Unova,0,100,2,dark,flying,1.2,39.5,60,5120,1,Flying,None,1250000,Slow,35,510,110,65,105,55,95,80,1,1,1,2,0.5,2,1,1,0,1,0,1,2,0.5,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,FALSE
Heatmor,631,Unova,50,50,1,fire,None,1.4,58,90,5120,1,Field,None,1000000,Medium Fast,70,484,85,97,66,105,66,65,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Durant,632,Unova,50,50,2,bug,steel,0.3,33,90,5120,1,Bug,None,1000000,Medium Fast,70,484,58,109,112,48,48,109,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Deino,633,Unova,50,50,2,dark,dragon,0.8,17.3,45,10240,1,Dragon,None,1250000,Slow,35,300,52,65,50,45,50,38,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4,0,FALSE,FALSE,FALSE,5,FALSE
Zweilous,634,Unova,50,50,2,dark,dragon,1.4,50,45,10240,1,Dragon,None,1250000,Slow,35,420,72,85,70,65,70,58,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4,0,FALSE,FALSE,FALSE,5,FALSE
Hydreigon,635,Unova,50,50,2,dark,dragon,1.8,160,45,10240,1,Dragon,None,1250000,Slow,35,600,92,105,90,125,90,98,1,0.5,0.5,0.5,0.5,2,2,1,1,1,0,2,1,0.5,2,0.5,1,4,0,FALSE,FALSE,FALSE,5,FALSE
Larvesta,636,Unova,50,50,2,bug,fire,1.1,28.8,45,10240,1,Bug,None,1250000,Slow,70,360,55,85,55,50,55,60,1,1,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Volcarona,637,Unova,50,50,2,bug,fire,1.6,46,15,10240,1,Bug,None,1250000,Slow,70,550,85,60,65,135,105,100,1,1,2,1,0.25,0.5,0.5,1,1,2,1,0.5,4,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,FALSE
Cobalion,638,Unova,0,0,2,steel,fighting,2.1,250,3,20480,0,None,None,1250000,Slow,35,580,91,90,129,90,72,108,0.5,2,1,1,0.5,0.5,2,0,2,1,1,0.25,0.25,1,0.5,0.5,0.5,1,0,FALSE,FALSE,FALSE,5,TRUE
Terrakion,639,Unova,0,0,2,rock,fighting,1.9,260,3,20480,0,None,None,1250000,Slow,35,580,91,129,90,72,90,108,0.5,0.5,2,1,2,1,2,0.5,2,1,2,0.5,0.5,1,1,0.5,2,2,0,FALSE,FALSE,FALSE,5,TRUE
Virizion,640,Unova,0,0,2,grass,fighting,2,200,3,20480,0,None,None,1250000,Slow,35,580,91,90,72,90,129,108,1,2,0.5,0.5,0.5,2,1,2,0.5,4,2,1,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,5,TRUE
Tornadus,641,Unova,100,0,1,flying,None,1.5,63,3,30720,0,None,None,1250000,Slow,90,580,79,115,70,125,80,111,1,1,1,2,0.5,2,0.5,1,0,1,1,0.5,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,TRUE
Thundurus,642,Unova,100,0,2,electric,flying,1.5,61,3,30720,0,None,None,1250000,Slow,90,580,79,115,70,125,80,111,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,5,TRUE
Reshiram,643,Unova,0,0,2,dragon,fire,3.2,330,3,30720,0,None,None,1250000,Slow,0,680,100,120,100,150,120,90,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1,0,FALSE,FALSE,FALSE,5,TRUE
Zekrom,644,Unova,0,0,2,dragon,electric,2.9,345,3,30720,0,None,None,1250000,Slow,0,680,100,150,120,120,100,90,1,0.5,0.5,0.25,0.5,2,1,1,2,0.5,1,1,1,1,2,1,0.5,2,0,FALSE,FALSE,FALSE,5,TRUE
Landorus,645,Unova,100,0,2,ground,flying,1.5,68,3,30720,0,None,None,1250000,Slow,90,600,89,125,90,115,80,101,1,1,2,0,1,4,0.5,0.5,0,1,1,0.5,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,5,TRUE
Kyurem,646,Unova,0,0,2,dragon,ice,3,325,3,30720,0,None,None,1250000,Slow,0,660,125,130,90,130,90,95,1,1,0.5,0.5,0.5,1,2,1,1,1,1,1,2,1,2,1,2,2,0,FALSE,FALSE,FALSE,5,TRUE
Keldeo,647,Unova,0,0,2,water,fighting,1.4,48.5,3,20480,0,None,None,1250000,Slow,35,580,91,72,90,129,90,108,1,0.5,0.5,2,2,0.5,1,1,1,2,2,0.5,0.5,1,1,0.5,0.5,2,0,FALSE,FALSE,FALSE,5,TRUE
Meloetta,648,Unova,0,0,4,normal,None,0.6,6.5,3,30720,0,None,None,1250000,Slow,100,600,100,77,77,128,128,90,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1,0,FALSE,FALSE,FALSE,5,TRUE
Genesect,649,Unova,0,0,2,bug,steel,1.5,82.5,3,30720,0,None,None,1250000,Slow,0,600,71,120,95,120,95,99,0.5,4,1,1,0.25,0.5,1,0,1,1,0.5,0.5,1,1,0.5,1,0.5,0.5,0,FALSE,FALSE,FALSE,5,TRUE
Chespin,650,Kalos,88.1,11.9,1,grass,None,0.4,9,45,5120,1,Field,None,1059862,Medium Slow,70,313,56,61,65,48,45,38,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Quilladin,651,Kalos,88.1,11.9,1,grass,None,0.7,29,45,5120,1,Field,None,1059862,Medium Slow,70,405,61,78,95,56,58,57,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Chesnaught,652,Kalos,88.1,11.9,2,grass,fighting,1.6,90,45,5120,1,Field,None,1059862,Medium Slow,70,530,88,107,122,74,75,64,1,2,0.5,0.5,0.5,2,1,2,0.5,4,2,1,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Fennekin,653,Kalos,88.1,11.9,1,fire,None,0.4,9.4,45,5120,1,Field,None,1059862,Medium Slow,70,307,40,45,40,62,60,60,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Braixen,654,Kalos,88.1,11.9,1,fire,None,1,14.5,45,5120,1,Field,None,1059862,Medium Slow,70,409,59,59,58,90,70,73,1,0.5,2,1,0.5,0.5,1,1,2,1,1,0.5,2,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Delphox,655,Kalos,88.1,11.9,2,fire,psychic,1.5,39,45,5120,1,Field,None,1059862,Medium Slow,70,534,75,69,72,114,100,104,1,0.5,2,1,0.5,0.5,0.5,1,2,1,0.5,1,2,2,1,2,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Froakie,656,Kalos,88.1,11.9,1,water,None,0.3,7,45,5120,1,Water 1,None,1059862,Medium Slow,70,314,41,56,40,62,44,71,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Frogadier,657,Kalos,88.1,11.9,1,water,None,0.6,10.9,45,5120,1,Water 1,None,1059862,Medium Slow,70,405,54,63,52,83,56,97,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Greninja,658,Kalos,88.1,11.9,2,water,dark,1.5,40,45,5120,1,Water 1,None,1059862,Medium Slow,70,530,72,95,67,103,71,122,1,0.5,0.5,2,2,0.5,2,1,1,1,0,2,1,0.5,1,0.5,0.5,2,0,FALSE,FALSE,FALSE,6,FALSE
Bunnelby,659,Kalos,50,50,1,normal,None,0.4,5,255,3840,1,Field,None,1000000,Medium Fast,70,237,38,36,38,32,36,57,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Diggersby,660,Kalos,50,50,2,normal,ground,1,42.4,127,3840,1,Field,None,1000000,Medium Fast,70,423,85,56,77,50,77,78,1,1,2,0,2,2,2,0.5,1,1,1,1,0.5,0,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Fletchling,661,Kalos,50,50,2,normal,flying,0.3,1.7,255,3840,1,Flying,None,1059862,Medium Slow,70,278,45,50,43,40,38,62,1,1,1,2,0.5,2,1,1,0,1,1,0.5,2,0,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Fletchinder,662,Kalos,50,50,2,fire,flying,0.7,16,120,3840,1,Flying,None,1059862,Medium Slow,70,382,62,73,55,56,52,84,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Talonflame,663,Kalos,50,50,2,fire,flying,1.2,24.5,45,3840,1,Flying,None,1059862,Medium Slow,70,499,78,81,71,74,69,126,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Scatterbug,664,Kalos,50,50,1,bug,None,0.3,2.5,255,3840,1,Bug,None,1000000,Medium Fast,70,200,38,35,40,27,25,35,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Spewpa,665,Kalos,50,50,1,bug,None,0.3,8.4,120,3840,1,Bug,None,1000000,Medium Fast,70,213,45,22,60,27,30,29,1,2,1,1,0.5,1,0.5,1,0.5,2,1,1,2,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Vivillon,666,Kalos,50,50,2,bug,flying,1.2,17,45,3840,1,Bug,None,1000000,Medium Fast,70,411,80,52,50,90,50,89,1,2,1,2,0.25,2,0.25,1,0,2,1,0.5,4,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Litleo,667,Kalos,11.2,88.8,2,fire,normal,0.6,13.5,220,5120,1,Field,None,1059862,Medium Slow,70,369,62,50,58,73,54,72,1,0.5,2,1,0.5,0.5,2,1,2,1,1,0.5,2,0,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Pyroar,668,Kalos,11.2,88.8,2,fire,normal,1.5,81.5,65,5120,1,Field,None,1059862,Medium Slow,70,507,86,68,72,109,66,106,1,0.5,2,1,0.5,0.5,2,1,2,1,1,0.5,2,0,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Flab�b�,669,Kalos,0,100,1,fairy,None,0.1,0.1,225,5120,1,Fairy,None,1000000,Medium Fast,70,303,44,38,39,61,79,42,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Floette,670,Kalos,0,100,1,fairy,None,0.2,0.9,120,5120,1,Fairy,None,1000000,Medium Fast,70,371,54,45,47,75,98,52,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Florges,671,Kalos,0,100,1,fairy,None,1.1,10,45,5120,1,Fairy,None,1000000,Medium Fast,70,552,78,65,68,112,154,75,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Skiddo,672,Kalos,50,50,1,grass,None,0.9,31,200,5120,1,Field,None,1000000,Medium Fast,70,350,66,65,48,62,57,52,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Gogoat,673,Kalos,50,50,1,grass,None,1.7,91,45,5120,1,Field,None,1000000,Medium Fast,70,531,123,100,62,97,81,68,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Pancham,674,Kalos,50,50,1,fighting,None,0.6,8,220,6400,2,Field,Human-like,1000000,Medium Fast,70,348,67,82,62,46,48,43,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Pangoro,675,Kalos,50,50,2,fighting,dark,2.1,136,65,6400,2,Field,Human-like,1000000,Medium Fast,70,495,95,124,78,69,71,58,1,1,1,1,1,1,2,1,1,2,0,1,0.5,0.5,1,0.25,1,4,0,FALSE,FALSE,FALSE,6,FALSE
Furfrou,676,Kalos,50,50,1,normal,None,1.2,28,160,5120,1,Field,None,1000000,Medium Fast,70,472,75,80,60,65,90,102,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Espurr,677,Kalos,50,50,1,psychic,None,0.3,3.5,190,5120,1,Field,None,1000000,Medium Fast,70,355,62,48,54,63,60,68,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Meowstic,678,Kalos,50,50,1,psychic,None,0.6,8.5,75,5120,1,Field,None,1000000,Medium Fast,70,466,74,48,76,83,81,104,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Honedge,679,Kalos,50,50,2,steel,ghost,0.8,2,180,5120,1,Mineral,None,1000000,Medium Fast,70,325,45,80,100,35,37,28,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Doublade,680,Kalos,50,50,2,steel,ghost,0.8,4.5,90,5120,1,Mineral,None,1000000,Medium Fast,70,448,59,110,150,45,49,35,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Aegislash,681,Kalos,50,50,2,steel,ghost,1.7,53,45,5120,1,Mineral,None,1000000,Medium Fast,70,520,60,50,150,50,150,60,0,2,1,1,0.5,0.5,0,0,2,0.5,0.5,0.25,0.5,2,0.5,2,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Spritzee,682,Kalos,50,50,1,fairy,None,0.2,0.5,200,5120,1,Fairy,None,1000000,Medium Fast,70,341,78,52,60,63,65,23,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Aromatisse,683,Kalos,50,50,1,fairy,None,0.8,15.5,140,5120,1,Fairy,None,1000000,Medium Fast,70,462,101,72,72,99,89,29,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Swirlix,684,Kalos,50,50,1,fairy,None,0.4,3.5,200,5120,1,Fairy,None,1000000,Medium Fast,70,341,62,48,66,59,57,49,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Slurpuff,685,Kalos,50,50,1,fairy,None,0.8,5,140,5120,1,Fairy,None,1000000,Medium Fast,70,480,82,80,86,85,75,72,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Inkay,686,Kalos,50,50,2,dark,psychic,0.4,3.5,190,5120,2,Water 1,Water 2,1000000,Medium Fast,70,288,53,54,53,37,46,45,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Malamar,687,Kalos,50,50,2,dark,psychic,1.5,47,80,5120,2,Water 1,Water 2,1000000,Medium Fast,70,482,86,92,88,68,75,73,1,1,1,1,1,1,1,1,1,1,0,4,1,1,1,1,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Binacle,688,Kalos,50,50,2,rock,water,0.5,31,120,5120,1,Water 3,None,1000000,Medium Fast,70,306,42,52,67,39,56,50,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Barbaracle,689,Kalos,50,50,2,rock,water,1.3,96,45,5120,1,Water 3,None,1000000,Medium Fast,70,500,72,105,115,54,86,68,0.5,0.25,1,2,4,0.5,2,0.5,2,0.5,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Skrelp,690,Kalos,50,50,2,poison,water,0.5,7.3,225,5120,2,Water 1,Dragon,1000000,Medium Fast,70,320,50,60,60,60,60,30,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Dragalge,691,Kalos,50,50,2,poison,dragon,1.8,81.5,55,5120,2,Water 1,Dragon,1000000,Medium Fast,70,494,65,75,90,97,123,44,1,0.5,0.5,0.5,0.25,2,0.5,0.5,2,1,2,0.5,1,1,2,1,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Clauncher,692,Kalos,50,50,1,water,None,0.5,8.3,225,3840,2,Water 1,Water 3,1250000,Slow,70,330,50,53,62,58,63,44,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Clawitzer,693,Kalos,50,50,1,water,None,1.3,35.3,55,3840,2,Water 1,Water 3,1250000,Slow,70,500,71,73,88,120,89,59,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Helioptile,694,Kalos,50,50,2,electric,normal,0.5,6,190,5120,2,Monster,Dragon,1000000,Medium Fast,70,289,44,38,33,61,43,70,1,1,1,0.5,1,1,2,1,2,0.5,1,1,1,0,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Heliolisk,695,Kalos,50,50,2,electric,normal,1,21,75,5120,2,Monster,Dragon,1000000,Medium Fast,70,481,62,55,52,109,94,109,1,1,1,0.5,1,1,2,1,2,0.5,1,1,1,0,1,1,0.5,1,0,FALSE,FALSE,FALSE,6,FALSE
Tyrunt,696,Kalos,88.1,11.9,2,rock,dragon,0.8,26,45,7680,2,Monster,Dragon,1000000,Medium Fast,70,362,58,89,77,45,45,48,0.5,0.25,1,0.5,1,2,2,0.5,2,0.5,1,1,1,1,2,1,2,2,0,FALSE,FALSE,FALSE,6,FALSE
Tyrantrum,697,Kalos,88.1,11.9,2,rock,dragon,2.5,270,45,7680,2,Monster,Dragon,1000000,Medium Fast,70,521,82,121,119,69,59,71,0.5,0.25,1,0.5,1,2,2,0.5,2,0.5,1,1,1,1,2,1,2,2,0,FALSE,FALSE,FALSE,6,FALSE
Amaura,698,Kalos,88.1,11.9,2,rock,ice,1.3,25.2,45,7680,1,Monster,None,1000000,Medium Fast,70,362,77,59,50,67,63,46,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1,0,FALSE,FALSE,FALSE,6,FALSE
Aurorus,699,Kalos,88.1,11.9,2,rock,ice,2.7,225,45,7680,1,Monster,None,1000000,Medium Fast,70,521,123,77,72,99,92,58,0.5,1,2,1,2,0.5,4,0.5,2,0.5,1,1,2,1,1,1,4,1,0,FALSE,FALSE,FALSE,6,FALSE
Sylveon,700,Kalos,88.1,11.9,1,fairy,None,1,23.5,45,8960,1,Field,None,1000000,Medium Fast,70,525,95,65,65,110,130,60,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1,0,FALSE,FALSE,FALSE,6,FALSE
Hawlucha,701,Kalos,50,50,2,fighting,flying,0.8,21.5,100,5120,1,Human-like,None,1000000,Medium Fast,70,500,78,92,75,74,63,118,1,1,1,2,0.5,2,0.5,1,0,2,2,0.25,1,1,1,0.5,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Dedenne,702,Kalos,50,50,2,electric,fairy,0.2,2.2,180,5120,2,Field,Fairy,1000000,Medium Fast,70,431,67,58,57,81,67,101,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Carbink,703,Kalos,0,0,2,rock,fairy,0.3,5.7,60,6400,2,Fairy,Mineral,1250000,Slow,70,500,50,50,150,50,150,50,0.5,0.5,2,1,2,1,1,1,2,0.5,1,0.5,1,1,0,0.5,4,1,0,FALSE,FALSE,FALSE,6,FALSE
Goomy,704,Kalos,50,50,1,dragon,None,0.3,2.8,45,10240,1,Dragon,None,1250000,Slow,35,300,45,50,35,55,75,40,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Sliggoo,705,Kalos,50,50,1,dragon,None,0.8,17.5,45,10240,1,Dragon,None,1250000,Slow,35,452,68,75,53,83,113,60,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Goodra,706,Kalos,50,50,1,dragon,None,2,150.5,45,10240,1,Dragon,None,1250000,Slow,35,600,90,100,70,110,150,80,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2,0,FALSE,FALSE,FALSE,6,FALSE
Klefki,707,Kalos,50,50,2,steel,fairy,0.2,3,75,5120,1,Mineral,None,800000,Fast,70,470,57,80,91,80,87,75,0.5,2,1,1,0.5,0.5,1,0,2,0.5,0.5,0.25,0.5,1,0,0.5,1,0.5,0,FALSE,FALSE,FALSE,6,FALSE
Phantump,708,Kalos,50,50,2,ghost,grass,0.4,7,120,5120,2,Grass,Amorphous,1000000,Medium Fast,70,309,43,70,48,50,60,38,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Trevenant,709,Kalos,50,50,2,ghost,grass,1.5,71,60,5120,2,Grass,Amorphous,1000000,Medium Fast,70,474,85,110,76,65,82,56,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Pumpkaboo,710,Kalos,50,50,2,ghost,grass,0.4,5,120,5120,1,Amorphous,None,1000000,Medium Fast,70,335,49,66,70,44,55,51,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
Gourgeist,711,Kalos,50,50,2,ghost,grass,0.9,12.5,60,5120,1,Amorphous,None,1000000,Medium Fast,70,494,65,90,122,58,75,84,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1,0,FALSE,FALSE,FALSE,6,FALSE
